text,level1,level2,polarity,source,lang,style
آیا امکان دارد بگویید بسته من کی ارسال می‌شود؟ در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Request,order_status_request,negative,ecommerce,fa,formal
جنس کالا با توضیحات سایت متفاوت بود. در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Complaint,product_quality_complaint,negative,ecommerce,fa,semi_formal
گارانتی این محصول شامل چه مواردی می‌شود؟ در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Query,warranty_query,negative,ecommerce,fa,semi_formal
آیا می‌توانید اطلاعات بیشتری درباره ویژگی‌های این محصول ارائه دهید؟ در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Request,product_info_request,positive,ecommerce,fa,formal
روند بازگشت محصول چقدر زمان می‌برد؟ در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Query,return_process_query,negative,ecommerce,fa,formal
محصول ارسال شده ایراد داشت و از کیفیتش راضی نیستم. در کل تجربه‌ام مثبت بود. حتماً دوباره از همین جا سفارش می‌دم. (خرید از فروشگاه آنلاین).,Complaint,product_quality_complaint,positive,ecommerce,fa,informal
می‌خواستم درباره جزئیات قیمت‌گذاری این کالا بیشتر بدانم. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Request,pricing_request,neutral,ecommerce,fa,formal
محصول ارسال شده ایراد داشت و از کیفیتش راضی نیستم. در کل تجربه‌ام مثبت بود. حتماً دوباره از همین جا سفارش می‌دم. (خرید از فروشگاه آنلاین).,Complaint,product_quality_complaint,positive,ecommerce,fa,semi_formal
تجربه خرید خیلی خوبی بود. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Feedback,positive_experience_feedback,negative,ecommerce,fa,semi_formal
تجربه خرید خوبی نبود. هنوز نظر قطعی ندارم. فعلاً نه خیلی خوب بوده نه خیلی بد. (خرید از فروشگاه آنلاین).,Feedback,negative_experience_feedback,neutral,ecommerce,fa,formal
پشتیبانی اصلاً همکاری لازم را نداشت. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Complaint,support_inefficiency_complaint,positive,ecommerce,fa,informal
تصاویر محصول با واقعیت تفاوت داشت. هنوز نظر قطعی ندارم. تجربه‌ام تا الان معمولی بوده. (خرید از فروشگاه آنلاین).,Complaint,misleading_description_complaint,neutral,ecommerce,fa,formal
امکان افزودن مقایسه محصولات می‌تواند مفید باشد. در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Feedback,feature_request_feedback,positive,ecommerce,fa,formal
بسته با تأخیر زیاد به دستم رسید و این موضوع ناراحت‌کننده بود. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Complaint,delivery_delay_complaint,neutral,ecommerce,fa,semi_formal
از خرید خود کاملاً راضی هستم. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Feedback,positive_experience_feedback,negative,ecommerce,fa,informal
جنس کالا با توضیحات سایت متفاوت بود. در کل تجربه‌ام مثبت بود. حتماً دوباره از همین جا سفارش می‌دم. (خرید از فروشگاه آنلاین).,Complaint,product_quality_complaint,positive,ecommerce,fa,formal
پشتیبانی دیر پاسخ می‌دهد و مشکل من هنوز حل نشده. در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Complaint,support_inefficiency_complaint,negative,ecommerce,fa,informal
پیشنهاد دارم فیلترهای بیشتری به سایت اضافه کنید. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Feedback,suggestion_feedback,positive,ecommerce,fa,informal
می‌خواستم درباره شرایط گارانتی بیشتر بدانم. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Query,warranty_query,negative,ecommerce,fa,formal
تجربه خرید خیلی خوبی بود. در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Feedback,positive_experience_feedback,negative,ecommerce,fa,semi_formal
افزودن نظرات تصویری خیلی کاربردی خواهد بود. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Feedback,feature_request_feedback,neutral,ecommerce,fa,semi_formal
می‌خواستم بدانم آیا امکان پیش‌خرید این محصول وجود دارد؟ در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Request,availability_request,positive,ecommerce,fa,informal
ارسال سفارش بسیار دیرتر از موعد انجام شد. هنوز نظر قطعی ندارم. فعلاً نه خیلی خوب بوده نه خیلی بد. (خرید از فروشگاه آنلاین).,Complaint,delivery_delay_complaint,neutral,ecommerce,fa,semi_formal
تجربه خرید خیلی خوبی بود. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Feedback,positive_experience_feedback,positive,ecommerce,fa,semi_formal
می‌خواستم درباره مشخصات این محصول بیشتر بدانم، مخصوصاً کیفیت ساخت و جزئیات فنی. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Request,product_info_request,neutral,ecommerce,fa,formal
محصول ارسال شده ایراد داشت و از کیفیتش راضی نیستم. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Complaint,product_quality_complaint,negative,ecommerce,fa,informal
می‌خواستم بدانم شرایط دقیق مرجوعی چیست؟ در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Query,refund_policy_query,negative,ecommerce,fa,informal
می‌خواستم بدانم سفارشم در چه مرحله‌ای است. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Request,order_status_request,positive,ecommerce,fa,formal
ارسال سفارش بسیار دیرتر از موعد انجام شد. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Complaint,delivery_delay_complaint,negative,ecommerce,fa,informal
پیشنهاد دارم فیلترهای بیشتری به سایت اضافه کنید. در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Feedback,suggestion_feedback,positive,ecommerce,fa,informal
پیشنهاد دارم فیلترهای بیشتری به سایت اضافه کنید. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Feedback,suggestion_feedback,negative,ecommerce,fa,informal
آیا موجودی این کالا به‌زودی شارژ می‌شود؟ در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Request,availability_request,negative,ecommerce,fa,formal
می‌خواستم بدانم سفارشم در چه مرحله‌ای است. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Request,order_status_request,negative,ecommerce,fa,semi_formal
تجربه خرید خوبی نبود. در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Feedback,negative_experience_feedback,positive,ecommerce,fa,semi_formal
امکان افزودن مقایسه محصولات می‌تواند مفید باشد. در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Feedback,feature_request_feedback,negative,ecommerce,fa,informal
می‌خواستم درباره جزئیات قیمت‌گذاری این کالا بیشتر بدانم. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Request,pricing_request,negative,ecommerce,fa,semi_formal
از خدمات فروشگاه ناراضی هستم. در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Feedback,negative_experience_feedback,positive,ecommerce,fa,formal
چه زمانی امکان بازگشت وجه وجود دارد؟ هنوز نظر قطعی ندارم. فعلاً نه خیلی خوب بوده نه خیلی بد. (خرید از فروشگاه آنلاین).,Query,refund_policy_query,neutral,ecommerce,fa,semi_formal
آیا این محصول به‌زودی موجود می‌شود؟ در کل تجربه‌ام مثبت بود. حتماً دوباره از همین جا سفارش می‌دم. (خرید از فروشگاه آنلاین).,Request,availability_request,positive,ecommerce,fa,formal
می‌خواستم بدانم شرایط دقیق مرجوعی چیست؟ در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Query,refund_policy_query,positive,ecommerce,fa,informal
آیا این محصول دارای ضمانت تعویض است؟ در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Query,warranty_query,positive,ecommerce,fa,formal
محصول درست کار نمی‌کند، راهنمایی می‌خواستم. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Query,technical_support_query,positive,ecommerce,fa,formal
آیا می‌توانید اطلاعات بیشتری درباره ویژگی‌های این محصول ارائه دهید؟ هنوز نظر قطعی ندارم. فعلاً نه خیلی خوب بوده نه خیلی بد. (خرید از فروشگاه آنلاین).,Request,product_info_request,neutral,ecommerce,fa,formal
آیا امکان دارد بگویید بسته من کی ارسال می‌شود؟ در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Request,order_status_request,negative,ecommerce,fa,informal
می‌خواستم بدانم آیا امکان پیش‌خرید این محصول وجود دارد؟ هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Request,availability_request,neutral,ecommerce,fa,semi_formal
محصول درست کار نمی‌کند، راهنمایی می‌خواستم. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Query,technical_support_query,negative,ecommerce,fa,semi_formal
تجربه خرید خیلی خوبی بود. در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Feedback,positive_experience_feedback,negative,ecommerce,fa,formal
کیفیت محصول دریافتی اصلاً مطابق انتظار نبود. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Complaint,product_quality_complaint,positive,ecommerce,fa,formal
در استفاده از محصول مشکل دارم، لطفاً راهنمایی کنید. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Query,technical_support_query,neutral,ecommerce,fa,semi_formal
می‌خواستم بدانم سفارشم در چه مرحله‌ای است. هنوز نظر قطعی ندارم. تجربه‌ام تا الان معمولی بوده. (خرید از فروشگاه آنلاین).,Request,order_status_request,neutral,ecommerce,fa,informal
می‌خواستم بدانم سفارشم در چه مرحله‌ای است. در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Request,order_status_request,negative,ecommerce,fa,formal
لطفاً توضیح دهید تخفیف این محصول تا چه زمانی فعال است؟ در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Request,pricing_request,positive,ecommerce,fa,semi_formal
محصول درست کار نمی‌کند، راهنمایی می‌خواستم. هنوز نظر قطعی ندارم. فعلاً نه خیلی خوب بوده نه خیلی بد. (خرید از فروشگاه آنلاین).,Query,technical_support_query,neutral,ecommerce,fa,formal
مراحل بازگرداندن کالا چگونه است؟ در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Query,return_process_query,negative,ecommerce,fa,formal
پشتیبانی دیر پاسخ می‌دهد و مشکل من هنوز حل نشده. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Complaint,support_inefficiency_complaint,neutral,ecommerce,fa,formal
انتظار نداشتم سفارش اینقدر دیر برسد. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Complaint,delivery_delay_complaint,positive,ecommerce,fa,informal
می‌خواستم بدانم سفارشم در چه مرحله‌ای است. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Request,order_status_request,neutral,ecommerce,fa,informal
اگر قابلیت پیشنهاد هوشمند اضافه شود عالی می‌شود. هنوز نظر قطعی ندارم. فعلاً نه خیلی خوب بوده نه خیلی بد. (خرید از فروشگاه آنلاین).,Feedback,feature_request_feedback,neutral,ecommerce,fa,semi_formal
در استفاده از محصول مشکل دارم، لطفاً راهنمایی کنید. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Query,technical_support_query,neutral,ecommerce,fa,informal
مدت زیادی منتظر پاسخ پشتیبانی ماندم ولی پاسخی دریافت نکردم. در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Complaint,support_inefficiency_complaint,negative,ecommerce,fa,informal
می‌خواستم بدانم سفارشم در چه مرحله‌ای است. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Request,order_status_request,negative,ecommerce,fa,formal
بسته با تأخیر زیاد به دستم رسید و این موضوع ناراحت‌کننده بود. در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Complaint,delivery_delay_complaint,negative,ecommerce,fa,semi_formal
جنس کالا با توضیحات سایت متفاوت بود. در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Complaint,product_quality_complaint,negative,ecommerce,fa,formal
مدت زیادی منتظر پاسخ پشتیبانی ماندم ولی پاسخی دریافت نکردم. در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Complaint,support_inefficiency_complaint,negative,ecommerce,fa,formal
آیا موجودی این کالا به‌زودی شارژ می‌شود؟ در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Request,availability_request,negative,ecommerce,fa,formal
پیشنهاد می‌کنم تنوع محصولات را بیشتر کنید. در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Feedback,suggestion_feedback,negative,ecommerce,fa,semi_formal
اگر قابلیت پیشنهاد هوشمند اضافه شود عالی می‌شود. در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Feedback,feature_request_feedback,negative,ecommerce,fa,formal
ارسال سفارش بسیار دیرتر از موعد انجام شد. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Complaint,delivery_delay_complaint,negative,ecommerce,fa,informal
گارانتی این محصول شامل چه مواردی می‌شود؟ هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Query,warranty_query,neutral,ecommerce,fa,informal
آیا این محصول به‌زودی موجود می‌شود؟ در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Request,availability_request,positive,ecommerce,fa,semi_formal
می‌خواستم بدانم شرایط دقیق مرجوعی چیست؟ در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Query,refund_policy_query,negative,ecommerce,fa,informal
محصول ارسال شده ایراد داشت و از کیفیتش راضی نیستم. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Complaint,product_quality_complaint,positive,ecommerce,fa,formal
نیاز دارم دقیق‌تر بدانم این محصول چه امکاناتی دارد. در کل تجربه‌ام مثبت بود. حتماً دوباره از همین جا سفارش می‌دم. (خرید از فروشگاه آنلاین).,Request,product_info_request,positive,ecommerce,fa,formal
آیا موجودی این کالا به‌زودی شارژ می‌شود؟ هنوز نظر قطعی ندارم. تجربه‌ام تا الان معمولی بوده. (خرید از فروشگاه آنلاین).,Request,availability_request,neutral,ecommerce,fa,semi_formal
آیا این محصول به‌زودی موجود می‌شود؟ در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Request,availability_request,negative,ecommerce,fa,informal
آیا می‌توانید اطلاعات بیشتری درباره ویژگی‌های این محصول ارائه دهید؟ هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Request,product_info_request,neutral,ecommerce,fa,formal
می‌خواستم بدانم آیا امکان پیش‌خرید این محصول وجود دارد؟ هنوز نظر قطعی ندارم. تجربه‌ام تا الان معمولی بوده. (خرید از فروشگاه آنلاین).,Request,availability_request,neutral,ecommerce,fa,informal
لطفاً توضیح دهید تخفیف این محصول تا چه زمانی فعال است؟ در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Request,pricing_request,negative,ecommerce,fa,informal
در صورت نارضایتی آیا می‌توانم محصول را مرجوع کنم؟ هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Query,refund_policy_query,neutral,ecommerce,fa,formal
نیاز دارم دقیق‌تر بدانم این محصول چه امکاناتی دارد. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Request,product_info_request,negative,ecommerce,fa,formal
آیا می‌توانید اطلاعات بیشتری درباره ویژگی‌های این محصول ارائه دهید؟ هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Request,product_info_request,neutral,ecommerce,fa,semi_formal
تصاویر محصول با واقعیت تفاوت داشت. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Complaint,misleading_description_complaint,neutral,ecommerce,fa,formal
مراحل بازگرداندن کالا چگونه است؟ در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Query,return_process_query,positive,ecommerce,fa,semi_formal
آیا این محصول دارای ضمانت تعویض است؟ در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Query,warranty_query,positive,ecommerce,fa,informal
گارانتی این محصول شامل چه مواردی می‌شود؟ در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Query,warranty_query,negative,ecommerce,fa,informal
کیفیت محصول دریافتی اصلاً مطابق انتظار نبود. در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Complaint,product_quality_complaint,negative,ecommerce,fa,semi_formal
آیا این محصول دارای ضمانت تعویض است؟ در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Query,warranty_query,positive,ecommerce,fa,semi_formal
می‌خواستم درباره شرایط گارانتی بیشتر بدانم. در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Query,warranty_query,negative,ecommerce,fa,informal
مشکل فنی برایم پیش آمده، نیاز به پشتیبانی دارم. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Query,technical_support_query,negative,ecommerce,fa,formal
می‌خواستم بدانم سفارشم در چه مرحله‌ای است. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Request,order_status_request,positive,ecommerce,fa,formal
در صورت نارضایتی آیا می‌توانم محصول را مرجوع کنم؟ در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Query,refund_policy_query,positive,ecommerce,fa,informal
انتظار خدمات بهتری داشتم. در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Feedback,negative_experience_feedback,positive,ecommerce,fa,semi_formal
می‌خواستم بدانم چطور می‌توانم کالا را پس بدهم. در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Query,return_process_query,negative,ecommerce,fa,semi_formal
آیا موجودی این کالا به‌زودی شارژ می‌شود؟ در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Request,availability_request,positive,ecommerce,fa,informal
پیشنهاد دارم فیلترهای بیشتری به سایت اضافه کنید. در کل تجربه‌ام مثبت بود. حتماً دوباره از همین جا سفارش می‌دم. (خرید از فروشگاه آنلاین).,Feedback,suggestion_feedback,positive,ecommerce,fa,formal
لطفاً وضعیت سفارش من را اعلام کنید، مدتی است تغییری در وضعیتش نمی‌بینم. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Request,order_status_request,neutral,ecommerce,fa,semi_formal
می‌خواستم بدانم شرایط دقیق مرجوعی چیست؟ در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Query,refund_policy_query,positive,ecommerce,fa,formal
آیا این محصول دارای ضمانت تعویض است؟ هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Query,warranty_query,neutral,ecommerce,fa,semi_formal
پشتیبانی اصلاً همکاری لازم را نداشت. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Complaint,support_inefficiency_complaint,negative,ecommerce,fa,informal
مدت زیادی منتظر پاسخ پشتیبانی ماندم ولی پاسخی دریافت نکردم. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Complaint,support_inefficiency_complaint,neutral,ecommerce,fa,semi_formal
می‌خواستم بدانم شرایط دقیق مرجوعی چیست؟ در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Query,refund_policy_query,positive,ecommerce,fa,informal
محصول ارسال شده ایراد داشت و از کیفیتش راضی نیستم. در کل تجربه‌ام مثبت بود. حتماً دوباره از همین جا سفارش می‌دم. (خرید از فروشگاه آنلاین).,Complaint,product_quality_complaint,positive,ecommerce,fa,semi_formal
مراحل بازگرداندن کالا چگونه است؟ در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Query,return_process_query,negative,ecommerce,fa,informal
آیا امکان دارد بگویید چرا قیمت این محصول تغییر کرده؟ در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Request,pricing_request,negative,ecommerce,fa,informal
تجربه خرید خوبی نبود. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Feedback,negative_experience_feedback,positive,ecommerce,fa,semi_formal
می‌خواستم بدانم سفارشم در چه مرحله‌ای است. هنوز نظر قطعی ندارم. فعلاً نه خیلی خوب بوده نه خیلی بد. (خرید از فروشگاه آنلاین).,Request,order_status_request,neutral,ecommerce,fa,formal
آیا امکان دارد بگویید چرا قیمت این محصول تغییر کرده؟ هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Request,pricing_request,neutral,ecommerce,fa,informal
پیشنهاد می‌کنم تنوع محصولات را بیشتر کنید. در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Feedback,suggestion_feedback,negative,ecommerce,fa,formal
روند بازگشت محصول چقدر زمان می‌برد؟ در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Query,return_process_query,negative,ecommerce,fa,informal
آیا می‌توانید اطلاعات بیشتری درباره ویژگی‌های این محصول ارائه دهید؟ در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Request,product_info_request,negative,ecommerce,fa,semi_formal
آیا این محصول دارای ضمانت تعویض است؟ در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Query,warranty_query,positive,ecommerce,fa,semi_formal
از خدمات فروشگاه ناراضی هستم. در کل تجربه‌ام مثبت بود. حتماً دوباره از همین جا سفارش می‌دم. (خرید از فروشگاه آنلاین).,Feedback,negative_experience_feedback,positive,ecommerce,fa,informal
آیا امکان دارد بگویید بسته من کی ارسال می‌شود؟ در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Request,order_status_request,positive,ecommerce,fa,semi_formal
می‌خواستم بدانم شرایط دقیق مرجوعی چیست؟ هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Query,refund_policy_query,neutral,ecommerce,fa,semi_formal
می‌خواستم بدانم شرایط دقیق مرجوعی چیست؟ در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Query,refund_policy_query,negative,ecommerce,fa,informal
لطفاً وضعیت سفارش من را اعلام کنید، مدتی است تغییری در وضعیتش نمی‌بینم. در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Request,order_status_request,negative,ecommerce,fa,informal
جنس کالا با توضیحات سایت متفاوت بود. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Complaint,product_quality_complaint,neutral,ecommerce,fa,formal
امکان افزودن مقایسه محصولات می‌تواند مفید باشد. در مجموع از تجربه راضی نبودم. اصلاً چیزی که انتظار داشتم نبود. (خرید از فروشگاه آنلاین).,Feedback,feature_request_feedback,negative,ecommerce,fa,formal
لطفاً توضیح دهید تخفیف این محصول تا چه زمانی فعال است؟ در کل تجربه‌ام مثبت بود. حتماً دوباره از همین جا سفارش می‌دم. (خرید از فروشگاه آنلاین).,Request,pricing_request,positive,ecommerce,fa,informal
